type,model,config,currency,horizon,window,window_rmse,window_da
llm,llama3-8b,baseline_llm,USDEUR,1,0,0.015261500042676901,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,1,0.026180539548397053,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,2,1.6865026950863005e-05,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,3,0.02887686711549764,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,4,0.012398361968994132,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,5,0.015155351161956765,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,6,0.023473768234252956,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,7,0.005501190245151499,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,8,0.006238301813602409,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,9,0.013691688203811614,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,10,0.007056003594398508,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,11,0.0036891388297081162,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,12,0.0061388342797755735,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,13,0.02098623083829876,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,14,0.0022887950241565758,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,15,0.011213346457481399,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,16,0.01298799349665647,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,17,0.006401655834913256,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,18,0.002192017817497227,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,19,0.010132907521724688,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,20,0.003849299049377475,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,21,0.00705054234266278,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,22,0.0003123121261596751,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,23,0.011304224264621743,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,24,0.03567961853742596,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,25,0.020121979683637603,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,26,0.009072658014297463,100.0
llm,llama3-8b,baseline_llm,USDEUR,1,27,0.011517176508903493,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,28,0.01974206418991087,0.0
llm,llama3-8b,baseline_llm,USDEUR,1,29,0.017582933533191736,0.0
llm,llama3-8b,news_only,USDEUR,1,0,0.03540685203075411,100.0
llm,llama3-8b,news_only,USDEUR,1,1,0.020104641973972326,0.0
llm,llama3-8b,news_only,USDEUR,1,2,0.04024278362989431,0.0
llm,llama3-8b,news_only,USDEUR,1,3,0.017081126093864474,100.0
llm,llama3-8b,news_only,USDEUR,1,4,0.006142504119873049,100.0
llm,llama3-8b,news_only,USDEUR,1,5,0.008636325597763062,100.0
llm,llama3-8b,news_only,USDEUR,1,6,0.009991208314895639,0.0
llm,llama3-8b,news_only,USDEUR,1,7,0.009175826966762557,0.0
llm,llama3-8b,news_only,USDEUR,1,8,0.011784825146198274,0.0
llm,llama3-8b,news_only,USDEUR,1,9,0.013691688203811614,0.0
llm,llama3-8b,news_only,USDEUR,1,10,0.006896123433113077,0.0
llm,llama3-8b,news_only,USDEUR,1,11,0.015150521814823126,100.0
llm,llama3-8b,news_only,USDEUR,1,12,0.002916578853130347,100.0
llm,llama3-8b,news_only,USDEUR,1,13,0.029814706611633324,0.0
llm,llama3-8b,news_only,USDEUR,1,14,0.021324548131227528,0.0
llm,llama3-8b,news_only,USDEUR,1,15,0.004201003515720392,0.0
llm,llama3-8b,news_only,USDEUR,1,16,0.01743405565023426,100.0
llm,llama3-8b,news_only,USDEUR,1,17,0.001146829235553759,0.0
llm,llama3-8b,news_only,USDEUR,1,18,0.001435778999328563,100.0
llm,llama3-8b,news_only,USDEUR,1,19,0.002380017018318137,100.0
llm,llama3-8b,news_only,USDEUR,1,20,0.006639246177673308,0.0
llm,llama3-8b,news_only,USDEUR,1,21,0.005359797680377976,100.0
llm,llama3-8b,news_only,USDEUR,1,22,0.0037697675228118843,0.0
llm,llama3-8b,news_only,USDEUR,1,23,0.016998754191398624,100.0
llm,llama3-8b,news_only,USDEUR,1,24,0.014649383842945118,100.0
llm,llama3-8b,news_only,USDEUR,1,25,0.019975529581308327,0.0
llm,llama3-8b,news_only,USDEUR,1,26,0.022594555950164796,100.0
llm,llama3-8b,news_only,USDEUR,1,27,0.01091550034284594,0.0
llm,llama3-8b,news_only,USDEUR,1,28,0.0038744317054748567,0.0
llm,llama3-8b,news_only,USDEUR,1,29,0.03091277046203611,0.0
llm,llama3-8b,prompt_only,USDEUR,1,0,0.020783345538377795,100.0
llm,llama3-8b,prompt_only,USDEUR,1,1,0.009942671030759853,0.0
llm,llama3-8b,prompt_only,USDEUR,1,2,0.0001012809514999713,100.0
llm,llama3-8b,prompt_only,USDEUR,1,3,0.0003352150321006553,100.0
llm,llama3-8b,prompt_only,USDEUR,1,4,0.004019289207458532,100.0
llm,llama3-8b,prompt_only,USDEUR,1,5,0.0008896946907043235,100.0
llm,llama3-8b,prompt_only,USDEUR,1,6,0.0255722934007645,0.0
llm,llama3-8b,prompt_only,USDEUR,1,7,0.01804666620492934,0.0
llm,llama3-8b,prompt_only,USDEUR,1,8,0.010038802146911663,0.0
llm,llama3-8b,prompt_only,USDEUR,1,9,0.0013048238277435509,100.0
llm,llama3-8b,prompt_only,USDEUR,1,10,0.0018595993995667026,100.0
llm,llama3-8b,prompt_only,USDEUR,1,11,0.008392538100481017,0.0
llm,llama3-8b,prompt_only,USDEUR,1,12,0.0005923290371895318,100.0
llm,llama3-8b,prompt_only,USDEUR,1,13,0.022056752932071655,0.0
llm,llama3-8b,prompt_only,USDEUR,1,14,0.012191452246904322,0.0
llm,llama3-8b,prompt_only,USDEUR,1,15,0.011280036580562536,0.0
llm,llama3-8b,prompt_only,USDEUR,1,16,0.004467038118839306,100.0
llm,llama3-8b,prompt_only,USDEUR,1,17,0.008523921096324938,0.0
llm,llama3-8b,prompt_only,USDEUR,1,18,0.00041650059223174996,100.0
llm,llama3-8b,prompt_only,USDEUR,1,19,0.003233937954902677,100.0
llm,llama3-8b,prompt_only,USDEUR,1,20,0.0019867788314819057,0.0
llm,llama3-8b,prompt_only,USDEUR,1,21,0.0036473412394523175,0.0
llm,llama3-8b,prompt_only,USDEUR,1,22,0.009903898000717115,0.0
llm,llama3-8b,prompt_only,USDEUR,1,23,0.003991636085510231,100.0
llm,llama3-8b,prompt_only,USDEUR,1,24,0.035966660737991374,100.0
llm,llama3-8b,prompt_only,USDEUR,1,25,0.013801193267107048,0.0
llm,llama3-8b,prompt_only,USDEUR,1,26,0.015971401500701865,0.0
llm,llama3-8b,prompt_only,USDEUR,1,27,0.0028173021078109484,0.0
llm,llama3-8b,prompt_only,USDEUR,1,28,0.003596831417083779,0.0
llm,llama3-8b,prompt_only,USDEUR,1,29,0.008627884495258309,0.0
llm,llama3-8b,full_model,USDEUR,1,0,0.01407844105958933,100.0
llm,llama3-8b,full_model,USDEUR,1,1,0.011516470402479162,0.0
llm,llama3-8b,full_model,USDEUR,1,2,0.0018200236380100376,100.0
llm,llama3-8b,full_model,USDEUR,1,3,0.0003352150321006553,100.0
llm,llama3-8b,full_model,USDEUR,1,4,0.008832232475280755,100.0
llm,llama3-8b,full_model,USDEUR,1,5,0.0021564602851867898,100.0
llm,llama3-8b,full_model,USDEUR,1,6,0.009991208314895639,0.0
llm,llama3-8b,full_model,USDEUR,1,7,0.011674985259771398,0.0
llm,llama3-8b,full_model,USDEUR,1,8,0.010797149449586874,0.0
llm,llama3-8b,full_model,USDEUR,1,9,0.0014539329767226938,100.0
llm,llama3-8b,full_model,USDEUR,1,10,0.00185647234916686,100.0
llm,llama3-8b,full_model,USDEUR,1,11,0.004277574777603155,100.0
llm,llama3-8b,full_model,USDEUR,1,12,0.0006911607742309256,100.0
llm,llama3-8b,full_model,USDEUR,1,13,0.008364286732673643,0.0
llm,llama3-8b,full_model,USDEUR,1,14,0.012204157269001037,0.0
llm,llama3-8b,full_model,USDEUR,1,15,0.007248989140987372,0.0
llm,llama3-8b,full_model,USDEUR,1,16,0.002778458440303777,100.0
llm,llama3-8b,full_model,USDEUR,1,17,0.0032394934654236263,0.0
llm,llama3-8b,full_model,USDEUR,1,18,0.0018675598382950076,0.0
llm,llama3-8b,full_model,USDEUR,1,19,0.00991349728107449,0.0
llm,llama3-8b,full_model,USDEUR,1,20,0.002748039722442641,0.0
llm,llama3-8b,full_model,USDEUR,1,21,0.0012773743569850504,100.0
llm,llama3-8b,full_model,USDEUR,1,22,0.0037697675228118843,0.0
llm,llama3-8b,full_model,USDEUR,1,23,0.002899310564994817,100.0
llm,llama3-8b,full_model,USDEUR,1,24,0.014649383842945118,100.0
llm,llama3-8b,full_model,USDEUR,1,25,0.004759363949298878,0.0
llm,llama3-8b,full_model,USDEUR,1,26,0.007972456073760958,0.0
llm,llama3-8b,full_model,USDEUR,1,27,0.0028173021078109484,0.0
llm,llama3-8b,full_model,USDEUR,1,28,0.005020920896530168,0.0
llm,llama3-8b,full_model,USDEUR,1,29,0.002919737666845279,0.0
llm,llama3-8b,baseline_llm,USDEUR,5,0,0.012586478411751794,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,5,1,0.019238772254857716,50.0
llm,llama3-8b,baseline_llm,USDEUR,5,2,0.016045419806413913,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,5,3,0.020384135568463035,40.0
llm,llama3-8b,baseline_llm,USDEUR,5,4,0.01929541995397943,33.33333333333333
llm,llama3-8b,baseline_llm,USDEUR,5,5,0.011559476064881634,50.0
llm,llama3-8b,baseline_llm,USDEUR,5,6,0.022717148395052844,0.0
llm,llama3-8b,baseline_llm,USDEUR,5,7,0.01069540333451069,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,5,8,0.015422894364117035,50.0
llm,llama3-8b,baseline_llm,USDEUR,5,9,0.010956710074704912,33.33333333333333
llm,llama3-8b,baseline_llm,USDEUR,5,10,0.0058016901301104025,40.0
llm,llama3-8b,baseline_llm,USDEUR,5,11,0.01312737074772731,100.0
llm,llama3-8b,baseline_llm,USDEUR,5,12,0.006369193781265489,50.0
llm,llama3-8b,baseline_llm,USDEUR,5,13,0.014469127364886562,33.33333333333333
llm,llama3-8b,baseline_llm,USDEUR,5,14,0.004533891952126676,100.0
llm,llama3-8b,baseline_llm,USDEUR,5,15,0.0031996007872775786,100.0
llm,llama3-8b,baseline_llm,USDEUR,5,16,0.007501192707669652,33.33333333333333
llm,llama3-8b,baseline_llm,USDEUR,5,17,0.003230472128991406,40.0
llm,llama3-8b,baseline_llm,USDEUR,5,18,0.005845263339458948,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,5,19,0.009662034589056246,50.0
llm,llama3-8b,baseline_llm,USDEUR,5,20,0.01302587608861868,100.0
llm,llama3-8b,baseline_llm,USDEUR,5,21,0.011319685963308262,100.0
llm,llama3-8b,baseline_llm,USDEUR,5,22,0.006362428418654201,50.0
llm,llama3-8b,baseline_llm,USDEUR,5,23,0.008941939271399801,33.33333333333333
llm,llama3-8b,baseline_llm,USDEUR,5,24,0.02018287912247168,60.0
llm,llama3-8b,baseline_llm,USDEUR,5,25,0.018753935672020914,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,5,26,0.01660324961851039,75.0
llm,llama3-8b,baseline_llm,USDEUR,5,27,0.0020214714081488528,33.33333333333333
llm,llama3-8b,baseline_llm,USDEUR,5,28,0.017129463838161725,33.33333333333333
llm,llama3-8b,baseline_llm,USDEUR,5,29,0.00791589884681057,75.0
llm,llama3-8b,news_only,USDEUR,5,0,0.01603977322040531,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,1,0.02691443807747227,0.0
llm,llama3-8b,news_only,USDEUR,5,2,0.021217946374995602,0.0
llm,llama3-8b,news_only,USDEUR,5,3,0.025338061203997897,40.0
llm,llama3-8b,news_only,USDEUR,5,4,0.017795057198476617,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,5,0.008092204778569683,50.0
llm,llama3-8b,news_only,USDEUR,5,6,0.020272789061881825,0.0
llm,llama3-8b,news_only,USDEUR,5,7,0.01624924073190834,33.33333333333333
llm,llama3-8b,news_only,USDEUR,5,8,0.01540192147413936,25.0
llm,llama3-8b,news_only,USDEUR,5,9,0.010648013908380688,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,10,0.005043526947917013,40.0
llm,llama3-8b,news_only,USDEUR,5,11,0.011171916037337156,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,12,0.005909702593334012,0.0
llm,llama3-8b,news_only,USDEUR,5,13,0.011407131634876133,33.33333333333333
llm,llama3-8b,news_only,USDEUR,5,14,0.010134758202438534,33.33333333333333
llm,llama3-8b,news_only,USDEUR,5,15,0.006206160209547178,50.0
llm,llama3-8b,news_only,USDEUR,5,16,0.007830468037282238,100.0
llm,llama3-8b,news_only,USDEUR,5,17,0.010597775019066452,60.0
llm,llama3-8b,news_only,USDEUR,5,18,0.0066400734800177086,33.33333333333333
llm,llama3-8b,news_only,USDEUR,5,19,0.01023053424492904,25.0
llm,llama3-8b,news_only,USDEUR,5,20,0.010091214823711265,100.0
llm,llama3-8b,news_only,USDEUR,5,21,0.010544801518414176,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,22,0.0079389039084466,25.0
llm,llama3-8b,news_only,USDEUR,5,23,0.010090858028243114,33.33333333333333
llm,llama3-8b,news_only,USDEUR,5,24,0.018510480165770116,40.0
llm,llama3-8b,news_only,USDEUR,5,25,0.010297113100550032,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,26,0.015201194937824958,100.0
llm,llama3-8b,news_only,USDEUR,5,27,0.0033487230345580765,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,28,0.016673323836257664,66.66666666666666
llm,llama3-8b,news_only,USDEUR,5,29,0.00791589884681057,75.0
llm,llama3-8b,prompt_only,USDEUR,5,0,0.013374442271000129,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,1,0.016938608637497864,0.0
llm,llama3-8b,prompt_only,USDEUR,5,2,0.0085989725582724,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,3,0.022151255420089614,40.0
llm,llama3-8b,prompt_only,USDEUR,5,4,0.0139920695120217,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,5,0.009084967049643908,50.0
llm,llama3-8b,prompt_only,USDEUR,5,6,0.015440469579059115,0.0
llm,llama3-8b,prompt_only,USDEUR,5,7,0.007147027729872062,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,8,0.005125680645716096,50.0
llm,llama3-8b,prompt_only,USDEUR,5,9,0.014064283122705199,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,10,0.00478533622869248,60.0
llm,llama3-8b,prompt_only,USDEUR,5,11,0.006180940255594144,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,12,0.005514541721548214,50.0
llm,llama3-8b,prompt_only,USDEUR,5,13,0.010934703422109433,33.33333333333333
llm,llama3-8b,prompt_only,USDEUR,5,14,0.005217333732686572,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,15,0.0031289529249907445,100.0
llm,llama3-8b,prompt_only,USDEUR,5,16,0.004632924278865638,33.33333333333333
llm,llama3-8b,prompt_only,USDEUR,5,17,0.009203360347369622,20.0
llm,llama3-8b,prompt_only,USDEUR,5,18,0.0025218611443508726,33.33333333333333
llm,llama3-8b,prompt_only,USDEUR,5,19,0.006291629375666396,75.0
llm,llama3-8b,prompt_only,USDEUR,5,20,0.010178583578194601,100.0
llm,llama3-8b,prompt_only,USDEUR,5,21,0.005831287665346347,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,22,0.005206976032670266,25.0
llm,llama3-8b,prompt_only,USDEUR,5,23,0.00356251828461007,33.33333333333333
llm,llama3-8b,prompt_only,USDEUR,5,24,0.021750465117923865,40.0
llm,llama3-8b,prompt_only,USDEUR,5,25,0.010297113100550032,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,26,0.011622282316591978,75.0
llm,llama3-8b,prompt_only,USDEUR,5,27,0.0072434366656837145,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,5,28,0.006647727739778827,33.33333333333333
llm,llama3-8b,prompt_only,USDEUR,5,29,0.012195738376678032,75.0
llm,llama3-8b,full_model,USDEUR,5,0,0.01296527800414036,100.0
llm,llama3-8b,full_model,USDEUR,5,1,0.014879910316711117,0.0
llm,llama3-8b,full_model,USDEUR,5,2,0.010090375709880554,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,3,0.01902572049010285,40.0
llm,llama3-8b,full_model,USDEUR,5,4,0.013174067538054314,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,5,0.006431445716680641,50.0
llm,llama3-8b,full_model,USDEUR,5,6,0.018105424674496454,0.0
llm,llama3-8b,full_model,USDEUR,5,7,0.014084630901843392,33.33333333333333
llm,llama3-8b,full_model,USDEUR,5,8,0.013195884836515324,25.0
llm,llama3-8b,full_model,USDEUR,5,9,0.009576250800768932,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,10,0.005597728425863368,40.0
llm,llama3-8b,full_model,USDEUR,5,11,0.004493013015881698,100.0
llm,llama3-8b,full_model,USDEUR,5,12,0.006159814481833826,75.0
llm,llama3-8b,full_model,USDEUR,5,13,0.011877708341911953,33.33333333333333
llm,llama3-8b,full_model,USDEUR,5,14,0.006821272430740932,0.0
llm,llama3-8b,full_model,USDEUR,5,15,0.004398085368191514,75.0
llm,llama3-8b,full_model,USDEUR,5,16,0.0042429136967764795,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,17,0.005767393525042735,60.0
llm,llama3-8b,full_model,USDEUR,5,18,0.004821263267638794,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,19,0.008066170880216,50.0
llm,llama3-8b,full_model,USDEUR,5,20,0.011396132636299893,100.0
llm,llama3-8b,full_model,USDEUR,5,21,0.006829347565339325,33.33333333333333
llm,llama3-8b,full_model,USDEUR,5,22,0.0042120324180558895,75.0
llm,llama3-8b,full_model,USDEUR,5,23,0.004440270039999256,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,24,0.02289855701480816,40.0
llm,llama3-8b,full_model,USDEUR,5,25,0.010297113100550032,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,26,0.013583669771188744,75.0
llm,llama3-8b,full_model,USDEUR,5,27,0.003411680542836583,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,28,0.008139896527938442,66.66666666666666
llm,llama3-8b,full_model,USDEUR,5,29,0.0054741420838701395,75.0
llm,llama3-8b,baseline_llm,USDEUR,10,0,0.01347497579993343,75.0
llm,llama3-8b,baseline_llm,USDEUR,10,1,0.02076723385537573,28.57142857142857
llm,llama3-8b,baseline_llm,USDEUR,10,2,0.026420389960278533,71.42857142857143
llm,llama3-8b,baseline_llm,USDEUR,10,3,0.02643587015888175,37.5
llm,llama3-8b,baseline_llm,USDEUR,10,4,0.02821527689621101,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,10,5,0.008527833642965912,37.5
llm,llama3-8b,baseline_llm,USDEUR,10,6,0.013617641577654924,50.0
llm,llama3-8b,baseline_llm,USDEUR,10,7,0.009492710510721073,37.5
llm,llama3-8b,baseline_llm,USDEUR,10,8,0.009450048484182783,71.42857142857143
llm,llama3-8b,baseline_llm,USDEUR,10,9,0.011859219255711442,28.57142857142857
llm,llama3-8b,baseline_llm,USDEUR,10,10,0.007474407091074522,25.0
llm,llama3-8b,baseline_llm,USDEUR,10,11,0.010209348108212874,83.33333333333334
llm,llama3-8b,baseline_llm,USDEUR,10,12,0.01069743407772147,50.0
llm,llama3-8b,baseline_llm,USDEUR,10,13,0.011049662029592955,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,10,14,0.011684082325727681,62.5
llm,llama3-8b,baseline_llm,USDEUR,10,15,0.014660568902138535,71.42857142857143
llm,llama3-8b,baseline_llm,USDEUR,10,16,0.010032428888725593,42.857142857142854
llm,llama3-8b,baseline_llm,USDEUR,10,17,0.009899572388579294,50.0
llm,llama3-8b,baseline_llm,USDEUR,10,18,0.008286117742298328,50.0
llm,llama3-8b,baseline_llm,USDEUR,10,19,0.011351062437613984,50.0
llm,llama3-8b,baseline_llm,USDEUR,10,20,0.011595595460195287,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,10,21,0.012427292979637468,42.857142857142854
llm,llama3-8b,baseline_llm,USDEUR,10,22,0.008669098711608893,50.0
llm,llama3-8b,baseline_llm,USDEUR,10,23,0.007595831911247919,57.14285714285714
llm,llama3-8b,baseline_llm,USDEUR,10,24,0.01759361377761833,50.0
llm,llama3-8b,baseline_llm,USDEUR,10,25,0.016765674682763385,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,10,26,0.014959632131696696,87.5
llm,llama3-8b,baseline_llm,USDEUR,10,27,0.01478580459448045,66.66666666666666
llm,llama3-8b,baseline_llm,USDEUR,10,28,0.01647768789258495,25.0
llm,llama3-8b,baseline_llm,USDEUR,10,29,0.02431466472453677,42.857142857142854
llm,llama3-8b,news_only,USDEUR,10,0,0.0182889935034563,25.0
llm,llama3-8b,news_only,USDEUR,10,1,0.0240675868035528,28.57142857142857
llm,llama3-8b,news_only,USDEUR,10,2,0.03054707599235343,71.42857142857143
llm,llama3-8b,news_only,USDEUR,10,3,0.026857917920772977,37.5
llm,llama3-8b,news_only,USDEUR,10,4,0.02738871746226331,66.66666666666666
llm,llama3-8b,news_only,USDEUR,10,5,0.013931727734874895,37.5
llm,llama3-8b,news_only,USDEUR,10,6,0.015684675457009026,33.33333333333333
llm,llama3-8b,news_only,USDEUR,10,7,0.015061407030178171,62.5
llm,llama3-8b,news_only,USDEUR,10,8,0.015429153385527075,42.857142857142854
llm,llama3-8b,news_only,USDEUR,10,9,0.01567476724368385,71.42857142857143
llm,llama3-8b,news_only,USDEUR,10,10,0.007732057590440818,75.0
llm,llama3-8b,news_only,USDEUR,10,11,0.010337190432328211,83.33333333333334
llm,llama3-8b,news_only,USDEUR,10,12,0.008326146447321362,62.5
llm,llama3-8b,news_only,USDEUR,10,13,0.0036776368487561177,100.0
llm,llama3-8b,news_only,USDEUR,10,14,0.010700367026061032,62.5
llm,llama3-8b,news_only,USDEUR,10,15,0.014368051394283838,42.857142857142854
llm,llama3-8b,news_only,USDEUR,10,16,0.010615744064786594,57.14285714285714
llm,llama3-8b,news_only,USDEUR,10,17,0.009854318395441214,50.0
llm,llama3-8b,news_only,USDEUR,10,18,0.006686971936419821,83.33333333333334
llm,llama3-8b,news_only,USDEUR,10,19,0.009076823546983434,25.0
llm,llama3-8b,news_only,USDEUR,10,20,0.012334049163902077,83.33333333333334
llm,llama3-8b,news_only,USDEUR,10,21,0.014241355937244073,57.14285714285714
llm,llama3-8b,news_only,USDEUR,10,22,0.00888226595306505,66.66666666666666
llm,llama3-8b,news_only,USDEUR,10,23,0.010722080403886424,57.14285714285714
llm,llama3-8b,news_only,USDEUR,10,24,0.017887918806770677,37.5
llm,llama3-8b,news_only,USDEUR,10,25,0.01684938808603097,83.33333333333334
llm,llama3-8b,news_only,USDEUR,10,26,0.0220637661544043,75.0
llm,llama3-8b,news_only,USDEUR,10,27,0.014305109419705881,50.0
llm,llama3-8b,news_only,USDEUR,10,28,0.00948169141040894,25.0
llm,llama3-8b,news_only,USDEUR,10,29,0.021369500309188386,42.857142857142854
llm,llama3-8b,prompt_only,USDEUR,10,0,0.014585673054757924,50.0
llm,llama3-8b,prompt_only,USDEUR,10,1,0.015915489749277627,28.57142857142857
llm,llama3-8b,prompt_only,USDEUR,10,2,0.009565408276655476,71.42857142857143
llm,llama3-8b,prompt_only,USDEUR,10,3,0.02522866756943537,25.0
llm,llama3-8b,prompt_only,USDEUR,10,4,0.014541825396983017,50.0
llm,llama3-8b,prompt_only,USDEUR,10,5,0.007113075826832667,87.5
llm,llama3-8b,prompt_only,USDEUR,10,6,0.012858881461605135,33.33333333333333
llm,llama3-8b,prompt_only,USDEUR,10,7,0.009086545055639564,87.5
llm,llama3-8b,prompt_only,USDEUR,10,8,0.009158645980662928,57.14285714285714
llm,llama3-8b,prompt_only,USDEUR,10,9,0.022250952806189116,14.285714285714285
llm,llama3-8b,prompt_only,USDEUR,10,10,0.0038610284530111883,62.5
llm,llama3-8b,prompt_only,USDEUR,10,11,0.008053827702658526,66.66666666666666
llm,llama3-8b,prompt_only,USDEUR,10,12,0.006407455456866068,50.0
llm,llama3-8b,prompt_only,USDEUR,10,13,0.011219403395611602,33.33333333333333
llm,llama3-8b,prompt_only,USDEUR,10,14,0.011227057341104603,62.5
llm,llama3-8b,prompt_only,USDEUR,10,15,0.010963317011587372,42.857142857142854
llm,llama3-8b,prompt_only,USDEUR,10,16,0.007325742552673965,42.857142857142854
llm,llama3-8b,prompt_only,USDEUR,10,17,0.005752963479982123,50.0
llm,llama3-8b,prompt_only,USDEUR,10,18,0.005738954701661221,66.66666666666666
